Country,Year,Energy Consumption
Indonesia,2009,2.8095860481262207
Malaysia,2009,2.381964921951294
Myanmar,2009,0.4086854159832001
Pakistan,2009,1.2492600679397583
Thailand,2009,1.058030366897583
Vietnam,2009,0.27826741337776184
Other Asia Pacific,2009,0.6656094682402909
Total Asia Pacific,2009,16.00325845601037
Canada,2010,5.385278701782227
Mexico,2010,1.842401385307312
US,2010,20.70566749572754
Total North America,2010,27.933347582817078
Argentina,2010,1.4038918018341064
Bolivia,2010,0.4937220811843872
Brazil,2010,0.540739893913269
Colombia,2010,0.3903619647026062
Peru,2010,0.2633380591869354
Trinidad & Tobago,2010,1.4505491256713867
Venezuela,2010,1.0962626934051514
Other S. & Cent. America,2010,0.1363658693881007
Total S. & Cent. America,2010,5.775231489285943
Denmark,2010,0.3072938024997711
Germany,2010,0.400463730096817
Italy,2010,0.2882363498210907
Netherlands,2010,2.7095999717712402
Norway,2010,3.823033332824707
Poland,2010,0.15461699664592743
Romania,2010,0.3608441948890686
Ukraine,2010,0.699405312538147
United Kingdom,2010,2.0844335556030273
Other Europe,2010,0.33655037645075936
Total Europe,2010,11.164477623140556
Azerbaijan,2010,0.5861120820045471
Kazakhstan,2010,0.980886697769165
Russian Federation,2010,21.54192352294922
Turkmenistan,2010,1.4446017742156982
USSR,2010,0.0
Uzbekistan,2010,2.0571703910827637
Other CIS,2010,0.01185230107512325
Total CIS,2010,26.622546769096516
Bahrain,2010,0.44743162393569946
Iran,2010,5.180765628814697
Iraq,2010,0.2568693459033966
Israel,2010,0.11070041358470917
Kuwait,2010,0.4012686014175415
Oman,2010,0.9251194000244141
Qatar,2010,4.432005405426025
Saudi Arabia,2010,2.997972011566162
Syria,2010,0.30333420634269714
United Arab Emirates,2010,1.799998164176941
Other Middle East,2010,0.23039171379059553
Total Middle East,2010,17.08585651498288
Algeria,2010,2.786275863647461
Egypt,2010,2.1247379779815674
Libya,2010,0.5750387907028198
Nigeria,2010,1.1126400232315063
Other Africa,2010,0.6540919850431237
Total Africa,2010,7.252784640606478
Australia,2010,1.8945183753967285
Bangladesh,2010,0.6931341886520386
Brunei,2010,0.43111252784729004
China,2010,3.475602626800537
India,2010,1.7074507474899292
Indonesia,2010,3.132018566131592
Malaysia,2010,2.342954158782959
Myanmar,2010,0.4394835829734802
Pakistan,2010,1.2725422382354736
Thailand,2010,1.2137436866760254
Vietnam,2010,0.3266254663467407
Other Asia Pacific,2010,0.642842881847173
Total Asia Pacific,2010,17.572029047179967
Canada,2011,5.438567638397217
Mexico,2011,1.875563621520996
US,2011,22.22490692138672
Total North America,2011,29.53903818130493
Argentina,2011,1.3578424453735352
Bolivia,2011,0.5412240624427795
Brazil,2011,0.6201707720756531
Colombia,2011,0.3796504735946655
Peru,2011,0.41329947113990784
Trinidad & Tobago,2011,1.3926677703857422
Venezuela,2011,1.0885103940963745
Other S. & Cent. America,2011,0.11359202941821422
Total S. & Cent. America,2011,5.906957418526872
Denmark,2011,0.2468564212322235
Germany,2011,0.3767562210559845
Italy,2011,0.2897217869758606
Netherlands,2011,2.5018999576568604
Norway,2011,3.6182479858398438
Poland,2011,0.16118499636650085
Romania,2011,0.3628619909286499
Ukraine,2011,0.7035959959030151
United Kingdom,2011,1.6589710712432861
