Country,Year,Energy Consumption
Other Caribbean,1991,1.3114167360035935
Other South America,1991,0.6152287276941308
Total S. & Cent. America,1991,14.779394102322414
Austria,1991,1.2578404815867543
Belgium,1991,2.314367222599685
Bulgaria,1991,0.9453521594405174
Croatia,1991,0.30164236362907104
Cyprus,1991,0.07024376280605793
Czech Republic,1991,1.7915006941184402
Denmark,1991,0.8382733659236692
Estonia,1991,0.42029958218336105
Finland,1991,1.1907284259796143
France,1991,10.203033607453108
Germany,1991,14.726314086467028
Greece,1991,1.0493362753750262
Hungary,1991,1.0868444246589206
Iceland,1991,0.07627564389258623
Ireland,1991,0.44086192548274994
Italy,1991,6.8872764483094215
Latvia,1991,0.28684637136757374
Lithuania,1991,0.7436101178172976
Luxembourg,1991,0.14374345546821132
Netherlands,1991,3.341027917456813
North Macedonia,1991,0.10601073037832975
Norway,1991,1.643785348860547
Poland,1991,4.262990335817449
Portugal,1991,0.7577548380941153
Romania,1991,2.247999131679535
Slovakia,1991,0.7998783681541681
Slovenia,1991,0.24937979690730572
Spain,1991,3.983466695062816
Sweden,1991,2.3116869386285543
Switzerland,1991,1.2260598805733025
Turkey,1991,2.063263763790019
Ukraine,1991,10.780445583164692
United Kingdom,1991,9.22038018424064
Other Europe,1991,1.7064934837883925
Total Europe,1991,89.47501341115577
Azerbaijan,1991,0.9012645159382373
Belarus,1991,1.6736623558972497
Kazakhstan,1991,3.090734652709216
Russian Federation,1991,35.77911537414184
Turkmenistan,1991,0.5264237229384889
USSR,1991,0.0
Uzbekistan,1991,1.8438288569450378
Other CIS,1991,1.2408920712769032
Total CIS,1991,45.05592154984697
Iran,1991,3.168823204934597
Iraq,1991,0.5401138495653868
Israel,1991,0.4725994580585393
Kuwait,1991,0.16603451408445835
Oman,1991,0.21885675191879272
Qatar,1991,0.3269261531531811
Saudi Arabia,1991,3.5008281469345093
United Arab Emirates,1991,1.5150148272514343
Other Middle East,1991,1.2324654233589172
Total Middle East,1991,11.141662329259816
Algeria,1991,1.1235422822646797
Egypt,1991,1.4271576553583145
Morocco,1991,0.3016937078209594
South Africa,1991,3.680093349888921
Eastern Africa,1991,0.8396906268922066
Middle Africa,1991,0.29846462870147006
Western Africa,1991,0.94427188661939
Other Northern Africa,1991,0.6709358237858396
Other Southern Africa,1991,0.0925746600551065
Total Africa,1991,9.378424621386888
Australia,1991,3.7581832483410835
Bangladesh,1991,0.2565165995620191
China,1991,30.015398388030007
China Hong Kong SAR,1991,0.5198018997907639
India,1991,8.739587082760409
