Country,Year,Annual CO₂ emissions,Fossil Share Consumption,Non-CO₂ Share Consumption,Nuclear Share Consumption,Renewable Share Consumption,Fossil Electricity Share,Non-CO₂ Electricity Share,Nuclear Electricity Share,Renewable Electricity Share,Coal Production Share,Gas Production Share,Oil Production Share,Cluster
China,1998,3364587500.0,0.9420852253426462,0.0571986292026386,0.003636990885141,0.0535616383174975,0.8150455347424547,0.1828273826525754,0.0120822622107969,0.1707451204417785,0.1476088468252517,0.0044711200325443,0.8479200331422039,0
China,1999,3557274600.0,0.9443917094986888,0.0549051774141316,0.0037254309645769,0.0511797464495547,0.8268848805182463,0.1710802367253589,0.0120624546114742,0.1590177821138847,0.1505308261831222,0.0048198243713645,0.8446493494455133,0
China,2000,3649226500.0,0.939406134868363,0.0599108340101511,0.0040246053021655,0.0558862287079856,0.821260263949617,0.1768655200574646,0.0123465624077899,0.1645189576496746,0.1532650012475383,0.0051076391282502,0.8416273596242114,0
China,2001,3728509700.0,0.9298638844162777,0.0694855800066813,0.003949870151524,0.0655357098551572,0.7986168984650266,0.199656802137755,0.0117990116166779,0.187857790521077,0.1590166757890735,0.0055773108031146,0.8354060134078117,0
China,2002,4103046400.0,0.9320128106167864,0.0672655572973,0.0051823060490271,0.0620832512482729,0.8086248479217812,0.1898321485715681,0.0151916565900846,0.1746404919814835,0.1662373021196352,0.0058794422743535,0.8278832556060112,0
China,2003,4841118700.0,0.9393638780263271,0.0598278804886863,0.0076250305970396,0.0522028498916466,0.8269490261848031,0.1717194926642344,0.0226853172474255,0.1490341754168089,0.1880841953550802,0.0060372849801228,0.805878519664797,0
China,2004,5217351000.0,0.9364506474176656,0.0627933062952313,0.0075399505858855,0.0552533557093458,0.8148718165951329,0.1839808187580403,0.0229059914401514,0.1610748273178888,0.2088565847128644,0.0067791612830516,0.7843642540040839,0
China,2005,5882106400.0,0.9375179283469444,0.061278243991952,0.0069372623171309,0.0543409816748211,0.8170362039923603,0.1808352173798167,0.021232991768856,0.1596022256109606,0.221101411786819,0.0076106287581456,0.7712879594550353,0
China,2006,6494330400.0,0.937724573014371,0.0607664341685647,0.0064970191482205,0.0542694150203442,0.8249767011285033,0.1725342262944252,0.0191375588594303,0.1533966674349949,0.2293460931061475,0.0087604704718436,0.7618934364220088,0
China,2007,6983547400.0,0.9360741471217584,0.0621383889329643,0.0067299306063442,0.05540845832662,0.8284805112307214,0.168513899647299,0.0189331088054954,0.1495807908418035,0.2419198955198691,0.0100856884973324,0.7479944159827985,0
China,2008,7501497300.0,0.920173505619894,0.0773068231465415,0.0070877220956786,0.0702191010508629,0.7901823923839165,0.2055650273474151,0.0195648442684852,0.1860001830789299,0.2441549614225434,0.0113894435289871,0.7444555950484694,0
China,2009,7891078000.0,0.923732536819471,0.0730862671136921,0.0069121457756664,0.0661741213380257,0.8022835260073693,0.1921010554782131,0.0188578630940026,0.1732431923842105,0.2505622939105423,0.0120396070717941,0.7373980990176635,0
China,2010,8620576000.0,0.9169924038520414,0.0795931974204341,0.0068513662617364,0.0727418311586976,0.7906003265861055,0.1987625476568516,0.0177654474752564,0.1809971001815952,0.2524226845451191,0.0125831114413421,0.7349942040135388,0
China,2011,9532332000.0,0.9217983152984496,0.0746901390533213,0.0073663310508292,0.0673238080024921,0.8087731027606722,0.1807662986293923,0.0185019411124801,0.1622643575169122,0.2727648792436172,0.0134470200255732,0.7137881007308096,0
China,2012,9779292000.0,0.9068560231591328,0.0894069503498029,0.0079294086518413,0.0814775416979615,0.7758079349933725,0.2140843247981525,0.0197127509221455,0.1943715738760069,0.2705506826831893,0.0138418700628194,0.7156074472539912,0
China,2013,9956329000.0,0.9018042151052068,0.0936511401300885,0.0086140585305061,0.0850370815995823,0.7739415848634895,0.2149907114708555,0.0205280325353231,0.1944626789355323,0.2701113624189771,0.0149324926316631,0.7149561449493597,0
China,2014,9990257000.0,0.8877535602301907,0.1069316318144352,0.0099719822727497,0.0969596495416855,0.7500026939538942,0.2375000953497454,0.0229905166264932,0.2145095787232522,0.265296210561537,0.0160519192214887,0.7186518702169743,0
China,2015,9863457000.0,0.8790370091378342,0.1152761575635515,0.0126044435077906,0.1026717140557608,0.7262362206132763,0.2598583937289977,0.0294739063384361,0.2303844873905615,0.2587108232013827,0.016498577899988,0.7247905988986292,0
China,2016,9762714000.0,0.8672265398554464,0.1263647554408069,0.0155233617995945,0.1108413936412123,0.7100739786667886,0.2729154970683954,0.0347583399096061,0.2381571571587892,0.2570774383025406,0.0180271756739523,0.7248953860235071,0
China,2017,10006343000.0,0.85979994022582,0.1325614073571025,0.0172878403996041,0.1152735669574983,0.7030258997898648,0.27792864413932,0.0375655978464207,0.2403630462928993,0.2709634398190875,0.0198894947934019,0.7091470653875106,0
China,2018,10332993000.0,0.8518732344215426,0.1394628577044643,0.0194991292208426,0.1199637284836216,0.6963698731240408,0.284196092927664,0.0411658561179369,0.2430302368097271,0.2826066546846431,0.0213638117285756,0.6960295335867812,0
China,2019,10713984000.0,0.8434621127659344,0.1466890168764053,0.0219471899571517,0.1247418269192534,0.6794523551102243,0.2999346432057454,0.0464720924889263,0.253462550716819,0.2871536875334839,0.0229082559409695,0.6899380565255465,0
China,2020,10905693000.0,0.836955533801827,0.151949931475048,0.0222416503347229,0.1297082811403251,0.6666521559160105,0.3105142523646815,0.0470750964769522,0.2634391558877293,0.2852396547843065,0.0247436984576537,0.6900166467580398,0
China,2021,11447913000.0,0.8277019037767236,0.1595676436507731,0.0233359881807055,0.1362316554700676,0.6599730544507263,0.3152357419189131,0.0477487881767673,0.2674869537421458,0.2878719973339241,0.0259848796441303,0.6861431230219457,0
China,2022,11350538000.0,0.8170632934514902,0.1691944444132015,0.0234790387562446,0.1457154056569569,0.6441433956715962,0.3283915229696706,0.0472136509810693,0.2811778719886013,0.300358214535597,0.026268574038173,0.67337321142623,0
China,2023,11902503000.0,0.8155049274418356,0.1705119345969302,0.0228480873249496,0.1476638472719805,0.641132986734691,0.331069144413754,0.0459707881612953,0.2850983562524586,0.2997782372062686,0.0271553382466454,0.6730664245470859,0
Colombia,1990,56897744.0,0.6745119135059435,0.3220238121703227,0.0,0.3220238121703227,0.0,0.7189265074641586,0.0,0.7189265074641586,0.0245290464393488,0.0058610018113144,0.9696099517493368,3
Colombia,1991,56654080.0,0.6803458006559642,0.3163409043047295,0.0,0.3163409043047295,0.0,0.6910183442317949,0.0,0.6910183442317949,0.0248392352676846,0.0060051843124018,0.9691555804199136,3
Colombia,1992,61494680.0,0.7505872541890842,0.2453705648666837,0.0,0.2453705648666837,0.0,0.6085413357667688,0.0,0.6085413357667688,0.0263120782403759,0.0059602362353537,0.9677276855242702,3
Colombia,1993,63337804.0,0.7138373316696109,0.2819127520622124,0.0,0.2819127520622124,0.0,0.6681618213888106,0.0,0.6681618213888106,0.0252936521686959,0.0056576376478257,0.9690487101834784,3
Colombia,1994,67037376.0,0.6959013901997682,0.2996188848540572,0.0,0.2996188848540572,0.0,0.712024474060283,0.0,0.712024474060283,0.0262743411354211,0.0058079378156485,0.9679177210489304,3
Colombia,1995,59420744.0,0.7030965610998297,0.2921998089736871,0.0,0.2921998089736871,0.0,0.6736954900302299,0.0,0.6736954900302299,0.0233023910978471,0.0047549987232517,0.9719426101789012,3
Colombia,1996,59912670.0,0.6852976577369968,0.3099984248602076,0.0,0.3099984248602076,0.0,0.7295184229434915,0.0,0.7295184229434915,0.024843317431617,0.004761329351252,0.9703953532171308,3
Colombia,1997,65256204.0,0.7234843091982112,0.2720096393774326,0.0,0.2720096393774326,0.0,0.6306965920900449,0.0,0.6306965920900449,0.0262833441827016,0.005675915856226,0.9680407399610724,3
Colombia,1998,65798796.0,0.7324279708966382,0.2626711657190573,0.0,0.2626711657190573,0.0,0.6121670650858103,0.0,0.6121670650858103,0.0232995408613901,0.0056143339243368,0.9710861252142732,3
Colombia,1999,55475790.0,0.6868402428369149,0.3086414781329386,0.0,0.3086414781329386,0.0,0.7054077443216408,0.0,0.7054077443216408,0.0210943099807997,0.004568837799345,0.9743368522198552,3
Colombia,2000,56591360.0,0.7049168626755012,0.2900436330294435,0.0,0.2900436330294435,0.0,0.6587737104014254,0.0,0.6587737104014254,0.0293865780297511,0.0054925521611832,0.9651208698090656,3
Colombia,2001,56848172.0,0.7016984942643896,0.2933046304920679,0.0,0.2933046304920679,0.0,0.6562256236452784,0.0,0.6562256236452784,0.0381007454542242,0.0064215418552406,0.9554777126905352,3
Colombia,2002,55901212.0,0.6821819067790327,0.312872704623332,0.0,0.312872704623332,0.0,0.6756342362976885,0.0,0.6756342362976885,0.0358703530124504,0.0067910417680955,0.957338605219454,3
Colombia,2003,57378090.0,0.6700937644861958,0.3250120876533093,0.0,0.3250120876533093,0.0,0.6943129038747413,0.0,0.6943129038747413,0.047941163077069,0.0068664480587651,0.9451923888641658,3
Colombia,2004,54646776.0,0.6697871483256924,0.3258222038997696,0.0,0.3258222038997696,0.0,0.7130575096318562,0.0,0.7130575096318562,0.0524537027063304,0.0074414978282458,0.9401047994654238,3
Colombia,2005,60161604.0,0.6582653434237711,0.3364465449661714,0.0,0.3364465449661714,0.0,0.7027179100316125,0.0,0.7027179100316125,0.0581066111947648,0.0078219872534359,0.9340714015517992,3
Colombia,2006,62304364.0,0.6774902988129272,0.314191196139314,0.0,0.314191196139314,0.0,0.721581533193208,0.0,0.721581533193208,0.063614218279178,0.0081377992771261,0.9282479824436958,3
Colombia,2007,60491492.0,0.6723352990002246,0.3192705081776226,0.0,0.3192705081776226,0.0,0.7318514800847223,0.0,0.7318514800847223,0.0664724569435386,0.0086391482346689,0.9248883948217924,3
Colombia,2008,66963988.0,0.6739361171834126,0.317925692171727,0.0,0.317925692171727,0.0,0.7530073277434166,0.0,0.7530073277434166,0.0631699071074917,0.0093795178605028,0.9274505750320056,3
Colombia,2009,72460616.0,0.7000493477919512,0.2828459265010514,0.0,0.2828459265010514,0.0,0.6472479305284597,0.0,0.6472479305284597,0.0554274611660303,0.0096358216412174,0.9349367171927522,3
Colombia,2010,76266460.0,0.7139367732007003,0.2653726160582246,0.0,0.2653726160582246,0.0,0.6278108425114793,0.0,0.6278108425114793,0.0486870684330141,0.0088880579859773,0.9424248735810083,3
Colombia,2011,76224170.0,0.6735586515873342,0.3012833851043154,0.0,0.3012833851043154,0.0,0.7326593999879908,0.0,0.7326593999879908,0.0483355546657777,0.0074362598348259,0.9442281854993964,3
Colombia,2012,80255270.0,0.6978260584539375,0.2767688629065524,0.0,0.2767688629065524,0.0,0.7034955695746886,0.0,0.7034955695746886,0.0488994445019323,0.0078491136778267,0.9432514418202408,3
Colombia,2013,88104664.0,0.7258589370206314,0.2495964916192241,0.0,0.2495964916192241,0.0,0.6362034320953028,0.0,0.6362034320953028,0.0440875932704131,0.0084795100323196,0.9474328966972672,3
Colombia,2014,94077870.0,0.7359650225334635,0.2377672891295803,0.0,0.2377672891295803,0.0,0.6159953306643101,0.0,0.6159953306643101,0.0466111628109766,0.008046250423662,0.9453425867653612,3
Colombia,2015,98063710.0,0.7221489116814029,0.2492976221459215,0.0,0.2492976221459215,0.0,0.5964890817544178,0.0,0.5964890817544178,0.0445279544811307,0.0074812950616147,0.9479907504572544,3
Colombia,2016,94208056.0,0.7436057270728845,0.2302337211903555,0.0,0.2302337211903555,0.0,0.6291646596625395,0.0,0.6291646596625395,0.0526518682251034,0.0086613837651795,0.938686748009717,3
Colombia,2017,86610450.0,0.6970816953041623,0.2775816146655728,0.0,0.2775816146655728,0.0,0.7647133645236702,0.0,0.7647133645236702,0.0548028829180907,0.0088074593266984,0.9363896577552108,3
Colombia,2018,86730980.0,0.7027271809582274,0.2686700796127725,0.0,0.2686700796127725,0.0,0.7245454995450614,0.0,0.7245454995450614,0.0514864974681558,0.0091811445146992,0.9393323580171448,3
Colombia,2019,94497930.0,0.7133658242409697,0.255702046184022,0.0,0.255702046184022,0.0,0.6795819590010787,0.0,0.6795819590010787,0.049851429865211,0.0091616624445161,0.9409869076902728,3
Colombia,2020,89731500.0,0.7098963377477471,0.2563764649341252,0.0,0.2563764649341252,0.0,0.6305684550316032,0.0,0.6305684550316032,0.0361760409181577,0.0103634703630037,0.9534604887188384,3
Colombia,2021,94323270.0,0.6901238818074621,0.2771717615747153,0.0,0.2771717615747153,0.0,0.7078032700584438,0.0,0.7078032700584438,0.0415513817872466,0.0110509495664573,0.947397668646296,3
Colombia,2022,98292510.0,0.6907529865402491,0.2774144394488532,0.0,0.2774144394488532,0.0,0.725559153206277,0.0,0.725559153206277,0.0398374290311569,0.010696568922786,0.949466002046057,3
Colombia,2023,105238664.0,0.7108304979422464,0.2539173849177997,0.0,0.2539173849177997,0.0,0.652502923725279,0.0,0.652502923725279,0.0365346640025985,0.0101117666960485,0.953353569301353,3
Czech Republic,1990,164250460.0,0.9284067407654212,0.0715932592345788,0.0653141518874097,0.006279107347169,0.0,0.2197285762240445,0.2011700954299141,0.0185584807941303,1.0,0.0,0.0,1
Czech Republic,1991,148883280.0,0.9243530228176704,0.0756469771823296,0.0691761000149872,0.0064708771673424,0.0,0.2184278350515464,0.2004361617763679,0.0179916732751784,1.0,0.0,0.0,1
Czech Republic,1992,145705810.0,0.9194062141520174,0.0805526187732838,0.071969025474366,0.0085835932989177,0.0,0.2302464034540333,0.2066011164892989,0.0236452869647344,1.0,0.0,0.0,1
Czech Republic,1993,140124100.0,0.9155741608784508,0.0832636909831684,0.074811256394157,0.0084524345890114,0.0,0.2376997673273212,0.2144494828552504,0.0232502844720707,1.0,0.0,0.0,1
Czech Republic,1994,132668120.0,0.909444012313891,0.0881850187806505,0.0789308599776977,0.0092541588029528,0.0,0.2459245379439571,0.2210544246657014,0.0248701132782556,1.0,0.0,0.0,1
Czech Republic,1995,131622310.0,0.9134132069926894,0.0835490201850059,0.0713735316764137,0.0121754885085921,0.0,0.2338981379525695,0.2009959406379936,0.0329021973145759,1.0,0.0,0.0,1
Czech Republic,1996,135018770.0,0.9135619652436762,0.0840774147064667,0.0725004460661361,0.0115769686403306,0.0,0.2306207883965949,0.1999782124904679,0.0306425759061269,1.0,0.0,0.0,1
Czech Republic,1997,130941740.0,0.912034752214616,0.0839190660892768,0.0735028986270889,0.0104161674621879,0.0,0.2197126846032384,0.1934115607294343,0.0263011238738041,1.0,0.0,0.0,1
Czech Republic,1998,125715920.0,0.9064579190233606,0.0886681622264103,0.0798528458281912,0.008815316398219,0.0,0.2238281550201795,0.2023883235114537,0.0214398315087258,1.0,0.0,0.0,1
Czech Republic,1999,116672030.0,0.8985658839469177,0.0954846948009191,0.0844137749232997,0.0110709198776193,0.0,0.2324473068943766,0.2064635375839997,0.0259837693103768,1.0,0.0,0.0,1
Czech Republic,2000,127236140.0,0.9027806262554072,0.0922231193994135,0.0812677012783815,0.0109554181210319,0.0,0.2089160434372226,0.1849862542553984,0.0239297891818241,1.0,0.0,0.0,1
Czech Republic,2001,127144510.0,0.8973611544193618,0.0981189985173381,0.0856830773413274,0.0124359211760107,0.0,0.225104969165904,0.1975862601076364,0.0275187090582676,1.0,0.0,0.0,1
Czech Republic,2002,123967850.0,0.8724154211925407,0.1227765008565894,0.1078236337143797,0.0149528671422097,0.0,0.2780943239290017,0.2454331267554526,0.032661197173549,1.0,0.0,0.0,1
Czech Republic,2003,127571890.0,0.8478432546013747,0.1477452018528643,0.1399283116575889,0.0078168901952754,0.0,0.3275269004722927,0.310862665133062,0.0166642353392307,1.0,0.0,0.0,1
Czech Republic,2004,128291810.0,0.8460133411723221,0.1489909503185011,0.1379125558146872,0.0110783945038138,0.0,0.3362099818859326,0.3121484843408705,0.024061497545062,1.0,0.0,0.0,1
Czech Republic,2005,125690856.0,0.851458418302068,0.1439871387882864,0.1307550913598549,0.0132320474284314,0.0,0.3285217662582221,0.2994433023065996,0.0290784639516225,1.0,0.0,0.0,1
Czech Republic,2006,126537100.0,0.845771823038324,0.1482957577799149,0.1343236428482072,0.0139721149317077,0.0,0.3395765543456592,0.3087577393473483,0.0308188149983109,1.0,0.0,0.0,1
Czech Republic,2007,128366410.0,0.8447356160570164,0.147566649569962,0.1356004798658456,0.0119661697041164,0.0,0.3218668023536205,0.2967388690695877,0.0251279332840327,1.0,0.0,0.0,1
Czech Republic,2008,122934900.0,0.8366316583910407,0.1518785545895978,0.1393938773650743,0.0124846772245234,0.0,0.3447039680273505,0.3174229640492759,0.0272810039780745,1.0,0.0,0.0,1
Czech Republic,2009,114982536.0,0.8195608939447322,0.1638583683819562,0.1479543119108032,0.015904056471153,0.0,0.3652007176137867,0.331052677380224,0.0341480402335627,1.0,0.0,0.0,1
Czech Republic,2010,117476264.0,0.8159333725228969,0.1653410319098481,0.1451277696801868,0.0202132622296612,0.0,0.3693569374759903,0.3258116713036797,0.0435452661723106,1.0,0.0,0.0,1
Czech Republic,2011,115189176.0,0.8017542909863147,0.1741108749449749,0.1491496869190721,0.0249611880259027,0.0,0.3752373423871417,0.3233146998639642,0.0519226425231775,1.0,0.0,0.0,1
Czech Republic,2012,111287340.0,0.7865266773725761,0.1855224618595474,0.1597545064304233,0.0257679554291241,0.0,0.4005786451302935,0.3468873687341279,0.0536912763961655,1.0,0.0,0.0,1
Czech Republic,2013,106722490.0,0.7737937414117242,0.1931991700836473,0.164024330568777,0.0291748395148702,0.0,0.4141265403334369,0.3537480008744377,0.0603785394589992,1.0,0.0,0.0,1
Czech Republic,2014,104246040.0,0.7715814455291219,0.1897367046203086,0.1642585540328833,0.0254781505874253,0.0,0.4050354928447203,0.3525594894759611,0.0524760033687591,1.0,0.0,0.0,1
Czech Republic,2015,105000920.0,0.7863171915267542,0.1738709774690071,0.1473524746368966,0.0265185028321105,0.0,0.3751903675001875,0.3199385528921806,0.0552518146080069,1.0,0.0,0.0,1
Czech Republic,2016,106648410.0,0.7996526181144646,0.1600487927776255,0.1333422699586568,0.0267065228189687,0.0,0.3449573305647636,0.2893468476481255,0.0556104829166381,1.0,0.0,0.0,1
Czech Republic,2017,107745840.0,0.7874762556677068,0.1727896478771214,0.1475239235725849,0.0252657243045364,0.0,0.3790966152303736,0.3255877493133623,0.0535088659170112,1.0,0.0,0.0,1
Czech Republic,2018,106335550.0,0.7810547288621579,0.1801104891496454,0.1553401293764064,0.0247703597732389,0.0,0.3920320405425399,0.3400057040502769,0.0520263364922629,1.0,0.0,0.0,1
Czech Republic,2019,101008820.0,0.7704798770470753,0.1876468713918771,0.1600879706274108,0.0275589007644663,0.0,0.4051289764977412,0.3476925958448346,0.0574363806529066,1.0,0.0,0.0,1
Czech Republic,2020,91673770.0,0.7513958469554833,0.201229158764966,0.1710797668010607,0.0301493919639052,0.0,0.4312542587732764,0.3688741033276963,0.06238015544558,1.0,0.0,0.0,1
Czech Republic,2021,96645176.0,0.7597369494848903,0.1944166189940058,0.1654449969533688,0.028971622040637,0.0,0.4227541343178252,0.3619352497584495,0.0608188845593758,1.0,0.0,0.0,1
Czech Republic,2022,95107760.0,0.7543489577934717,0.1990917791800059,0.1702983021051556,0.0287934770748502,0.0,0.426670062757671,0.3671084353934769,0.0595616273641941,1.0,0.0,0.0,1
Czech Republic,2023,85624184.0,0.7411062421514735,0.2111778424100326,0.1790487280244407,0.0321291143855919,0.0,0.4683771369776235,0.3995733365709193,0.0688038004067042,1.0,0.0,0.0,1
Denmark,1990,53464064.0,0.9873351335094004,0.009345597042622,0.0,0.009345597042622,0.0,0.0245715578667951,0.0,0.0245715578667951,0.0,0.0195754094960425,0.9804245905039576,3
Denmark,1991,64092516.0,0.9854122665483817,0.0097210189840907,0.0,0.0097210189840907,0.0,0.020949357562157,0.0,0.020949357562157,0.0,0.0209283534408632,0.9790716465591368,3
Denmark,1992,58314536.0,0.979591362025414,0.012784347608783,0.0,0.012784347608783,0.0,0.030686506599412,0.0,0.030686506599412,0.0,0.0196879942843971,0.9803120057156028,3
Denmark,1993,60561740.0,0.9763801481242956,0.0135727830335768,0.0,0.0135727830335768,0.0,0.0312549652088861,0.0,0.0312549652088861,0.0,0.0202287611892854,0.9797712388107144,3
Denmark,1994,64660812.0,0.9786785845463404,0.0139423983049809,0.0,0.0139423983049809,0.0,0.029096984281011,0.0,0.029096984281011,0.0,0.0199103332657767,0.9800896667342232,3
Denmark,1995,61640868.0,0.9768667818585524,0.0146575195428681,0.0,0.0146575195428681,0.0,0.0329377943188032,0.0,0.0329377943188032,0.0,0.0214098254313306,0.9785901745686691,3
Denmark,1996,74886530.0,0.9781227397148192,0.0127134095154162,0.0,0.0127134095154162,0.0,0.0232627359837336,0.0,0.0232627359837336,0.0,0.023158931180849,0.976841068819151,3
Denmark,1997,65424880.0,0.9661911564509292,0.0219664339651459,0.0,0.0219664339651459,0.0,0.0440904379956882,0.0,0.0440904379956882,0.0,0.0256432429406035,0.9743567570593964,3
Denmark,1998,61226404.0,0.9532423141222116,0.0331912117159948,0.0,0.0331912117159948,0.0,0.0692666573332374,0.0,0.0692666573332374,0.0,0.0238949620485925,0.9761050379514076,3
Denmark,1999,58641540.0,0.9461093306382576,0.0367793274832404,0.0,0.0367793274832404,0.0,0.0786435166355039,0.0,0.0786435166355039,0.0,0.0195844162040109,0.980415583795989,3
Denmark,2000,54295988.0,0.9290432903683674,0.05341647245997,0.0,0.05341647245997,0.0,0.1185225322773893,0.0,0.1185225322773893,0.0,0.0169574911294322,0.9830425088705678,3
Denmark,2001,55886140.0,0.9259748543896464,0.0536842109342585,0.0,0.0536842109342585,0.0,0.1149020703629623,0.0,0.1149020703629623,0.0,0.0182120703706951,0.9817879296293048,3
Denmark,2002,55544424.0,0.9141304952466136,0.0605330704547999,0.0,0.0605330704547999,0.0,0.1249920801892155,0.0,0.1249920801892155,0.0,0.0171383141718273,0.9828616858281728,3
Denmark,2003,60637652.0,0.9053720324256092,0.063443516425387,0.0,0.063443516425387,0.0,0.1209087975323323,0.0,0.1209087975323323,0.0,0.016376002230054,0.983623997769946,3
Denmark,2004,55092880.0,0.8827088096438502,0.078840306151195,0.0,0.078840306151195,0.0,0.1634884896951892,0.0,0.1634884896951892,0.0,0.0182343863949684,0.9817656136050316,3
Denmark,2005,51527092.0,0.8752569192007239,0.0813692750859267,0.0,0.0813692750859267,0.0,0.1831791892716775,0.0,0.1831791892716775,0.0,0.0207760236547005,0.9792239763452996,3
Denmark,2006,59492210.0,0.893152940680044,0.0683122047551017,0.0,0.0683122047551017,0.0,0.1345014032859581,0.0,0.1345014032859581,0.0,0.022656357259232,0.977343642740768,3
Denmark,2007,54698268.0,0.8753354466601859,0.0836653271717605,0.0,0.0836653271717605,0.0,0.1831822065515772,0.0,0.1831822065515772,0.0,0.0223104250743505,0.9776895749256496,3
Denmark,2008,51245732.0,0.8737907968753191,0.0832256742016767,0.0,0.0832256742016767,0.0,0.1899769022667822,0.0,0.1899769022667822,0.0,0.0262014319796064,0.9737985680203936,3
Denmark,2009,48839776.0,0.8662108886169498,0.0852857135828838,0.0,0.0852857135828838,0.0,0.1853304190867121,0.0,0.1853304190867121,0.0,0.0238492142559547,0.9761507857440452,3
Denmark,2010,49179470.0,0.8443213362950307,0.0921703937540051,0.0,0.0921703937540051,0.0,0.2016382566471039,0.0,0.2016382566471039,0.0,0.0246547667272759,0.975345233272724,3
Denmark,2011,44226736.0,0.807593626875757,0.1224207105872294,0.0,0.1224207105872294,0.0,0.2783536271413524,0.0,0.2783536271413524,0.0,0.0220654249392405,0.9779345750607594,3
Denmark,2012,39853304.0,0.7799688981793828,0.1388214943182621,0.0,0.1388214943182621,0.0,0.3384566987095274,0.0,0.3384566987095274,0.0,0.02115436536334,0.97884563463666,3
Denmark,2013,41755340.0,0.7731443904966935,0.1500345342847036,0.0,0.1500345342847036,0.0,0.3354493179117915,0.0,0.3354493179117915,0.0,0.0202042408409395,0.9797957591590604,3
Denmark,2014,37564830.0,0.7376201325371405,0.1821798759352655,0.0,0.1821798759352655,0.0,0.4253585319442438,0.0,0.4253585319442438,0.0,0.0208140097127587,0.9791859902872412,3
Denmark,2015,35102396.0,0.7199862579386185,0.1997030797796979,0.0,0.1997030797796979,0.0,0.5099610612536433,0.0,0.5099610612536433,0.0,0.0219485249719324,0.9780514750280676,3
Denmark,2016,36905584.0,0.7305776004390796,0.1798592783839741,0.0,0.1798592783839741,0.0,0.4435743190358486,0.0,0.4435743190358486,0.0,0.0238530831441598,0.97614691685584,3
Denmark,2017,34652480.0,0.6849629529530887,0.2038636929925039,0.0,0.2038636929925039,0.0,0.501227646522686,0.0,0.501227646522686,0.0,0.026276504003934,0.973723495996066,3
Denmark,2018,34601704.0,0.6965065917508897,0.196590760706893,0.0,0.196590760706893,0.0,0.4896181914093304,0.0,0.4896181914093304,0.0,0.0266382888334154,0.9733617111665844,3
Denmark,2019,30941816.0,0.6589850966789359,0.2303254652890563,0.0,0.2303254652890563,0.0,0.5803463730516165,0.0,0.5803463730516165,0.0,0.0224630214321915,0.9775369785678084,3
Denmark,2020,28294042.0,0.6153161060730595,0.2608324960124175,0.0,0.2608324960124175,0.0,0.6101158640964017,0.0,0.6101158640964017,0.0,0.0139133533299649,0.9860866466700352,3
Denmark,2021,29587502.0,0.5970567738783353,0.2400665753521741,0.0,0.2400665753521741,0.0,0.5258482790521456,0.0,0.5258482790521456,0.0,0.0159742326234513,0.9840257673765486,3
Denmark,2022,28431534.0,0.5875322869059233,0.280768492721057,0.0,0.280768492721057,0.0,0.604772466238316,0.0,0.604772466238316,0.0,0.0161072355636262,0.9838927644363736,3
Denmark,2023,27264778.0,0.572651405065147,0.3041318456968535,0.0,0.3041318456968535,0.0,0.6816371039964059,0.0,0.6816371039964059,0.0,0.0169696794415387,0.9830303205584612,3
Ecuador,1990,16457821.0,0.8179155530997141,0.182084446900286,0.0,0.182084446900286,0.0,0.7854468145254608,0.0,0.7854468145254608,0.0,0.0,1.0,3
Ecuador,1991,16157175.0,0.8321817737095046,0.1678182262904953,0.0,0.1678182262904953,0.0,0.7277873923869445,0.0,0.7277873923869445,0.0,0.0,1.0,3
Ecuador,1992,21959676.0,0.8347165242926173,0.1652834757073823,0.0,0.1652834757073823,0.0,0.6911564801873389,0.0,0.6911564801873389,0.0,0.0,1.0,3
Ecuador,1993,24088526.0,0.813723868023515,0.1862761319764847,0.0,0.1862761319764847,0.0,0.7839560104462036,0.0,0.7839560104462036,0.0,0.0,1.0,3
Ecuador,1994,14306838.0,0.8064899762317828,0.1935100237682169,0.0,0.1935100237682169,0.0,0.8061493122621401,0.0,0.8061493122621401,0.0,0.0,1.0,3
Ecuador,1995,23498436.0,0.8390636661770237,0.1609363338229762,0.0,0.1609363338229762,0.0,0.6122669552777752,0.0,0.6122669552777752,0.0,0.0,1.0,3
Ecuador,1996,25299900.0,0.8261810800373983,0.1738189199626015,0.0,0.1738189199626015,0.0,0.655365599097099,0.0,0.655365599097099,0.0,0.0,1.0,3
Ecuador,1997,19428882.0,0.8392838689838675,0.1607161310161321,0.0,0.1607161310161321,0.0,0.6306055905965068,0.0,0.6306055905965068,0.0,0.0,1.0,3
Ecuador,1998,23090470.0,0.8407993172980033,0.1592006827019964,0.0,0.1592006827019964,0.0,0.5974182562042872,0.0,0.5974182562042872,0.0,0.0,1.0,3
Ecuador,1999,21976232.0,0.8074810412157115,0.192518958784288,0.0,0.192518958784288,0.0,0.6962206922572598,0.0,0.6962206922572598,0.0,0.0,1.0,3
Ecuador,2000,20927296.0,0.7838607147582859,0.2161392852417136,0.0,0.2161392852417136,0.0,0.7171990662444395,0.0,0.7171990662444395,0.0,0.0,1.0,3
Ecuador,2001,23407850.0,0.803076458710057,0.1969235412899426,0.0,0.1969235412899426,0.0,0.6398895811532176,0.0,0.6398895811532176,0.0,0.0,1.0,3
Ecuador,2002,24827052.0,0.7890482156311424,0.2109517843688573,0.0,0.2109517843688573,0.0,0.63295219039446,0.0,0.63295219039446,0.0,0.0,1.0,3
